TABLE=041 | AREA=Xã Gia Kiệm
--- SEQUENCE=3 | SECTION=agricultural | PAGES=732-940 | LINES=13531 ---
P=3392 | X=0090.100-0394.720 | Y=0156.010-0169.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3392 | X=0090.100-0470.380 | Y=0170.010-0183.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3392 | X=0090.100-0124.430 | Y=0184.010-0197.970 | 1.600
P=3392 | X=0090.100-0124.430 | Y=0198.010-0211.970 | 1.100
P=3392 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 960
P=3392 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 699
P=3392 | X=0090.100-0520.100 | Y=0254.010-0267.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3392 | X=0090.100-0514.190 | Y=0268.010-0281.970 | Ngô Gia Tự (song hành) đoạn từ Đường Nguyễn Thị Minh Khai đến Ngã
P=3392 | X=0090.100-0429.930 | Y=0282.010-0295.970 | ba Núi Le có hiện trạng là đường nhựa, bê tông xi măng:
P=3392 | X=0090.100-0394.720 | Y=0296.010-0309.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3392 | X=0090.100-0509.060 | Y=0310.010-0323.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3392 | X=0090.100-0138.530 | Y=0324.010-0337.970 | ≤600m.
P=3392 | X=0090.100-0394.720 | Y=0338.010-0351.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3392 | X=0090.100-0113.000 | Y=0352.010-0365.970 | 990
P=3392 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 690
P=3392 | X=0090.100-0113.000 | Y=0380.010-0393.970 | 590
P=3392 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 700
P=3392 | X=0090.100-0520.100 | Y=0422.010-0435.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3392 | X=0090.100-0514.190 | Y=0436.010-0449.970 | Ngô Gia Tự (song hành) đoạn từ Đường Nguyễn Thị Minh Khai đến Ngã
P=3392 | X=0090.100-0429.930 | Y=0450.010-0463.970 | ba Núi Le có hiện trạng là đường nhựa, bê tông xi măng:
P=3392 | X=0090.100-0470.380 | Y=0464.010-0477.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3392 | X=0090.100-0394.720 | Y=0478.010-0491.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3392 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 790
P=3392 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 550
P=3392 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 470
P=3392 | X=0090.100-0113.000 | Y=0548.010-0561.970 | 701
P=3392 | X=0090.100-0275.590 | Y=0562.010-0575.970 | Đường Ngô Gia Tự (song hành)
P=3392 | X=0090.100-0174.350 | Y=0576.010-0589.970 | Ngã ba Núi Le
P=3392 | X=0090.100-0229.230 | Y=0590.010-0603.970 | Giáp ranh xã Xuân Hòa
P=3392 | X=0090.100-0124.430 | Y=0604.010-0617.970 | 4.000
P=3392 | X=0090.100-0124.430 | Y=0618.010-0631.970 | 2.800
P=3392 | X=0090.100-0124.430 | Y=0632.010-0645.970 | 2.400
P=3392 | X=0090.100-0113.000 | Y=0660.010-0673.970 | 702
P=3392 | X=0090.100-0492.540 | Y=0674.010-0687.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Gia Tự
P=3392 | X=0090.100-0516.780 | Y=0688.010-0701.970 | (song hành) đoạn từ Ngã ba Núi Le đến Giáp ranh xã Xuân Hòa có hiện
P=3392 | X=0090.100-0322.170 | Y=0702.010-0715.970 | trạng là đường nhựa, bê tông xi măng:
P=3393 | X=0090.100-0394.720 | Y=0072.010-0085.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3393 | X=0090.100-0470.380 | Y=0086.010-0099.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3393 | X=0090.100-0124.430 | Y=0100.010-0113.970 | 1.800
P=3393 | X=0090.100-0124.430 | Y=0114.010-0127.970 | 1.300
P=3393 | X=0090.100-0124.430 | Y=0128.010-0141.970 | 1.100
P=3393 | X=0090.100-0113.000 | Y=0156.010-0169.970 | 703
P=3393 | X=0090.100-0492.540 | Y=0170.010-0183.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Gia Tự
P=3393 | X=0090.100-0516.780 | Y=0184.010-0197.970 | (song hành) đoạn từ Ngã ba Núi Le đến Giáp ranh xã Xuân Hòa có hiện
P=3393 | X=0090.100-0322.170 | Y=0198.010-0211.970 | trạng là đường nhựa, bê tông xi măng:
P=3393 | X=0090.100-0394.720 | Y=0212.010-0225.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3393 | X=0090.100-0509.060 | Y=0226.010-0239.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3393 | X=0090.100-0138.530 | Y=0240.010-0253.970 | ≤600m.
P=3393 | X=0090.100-0394.720 | Y=0254.010-0267.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3393 | X=0090.100-0124.430 | Y=0268.010-0281.970 | 1.100
P=3393 | X=0090.100-0113.000 | Y=0282.010-0295.970 | 770
P=3393 | X=0090.100-0113.000 | Y=0296.010-0309.970 | 660
P=3393 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 704
P=3393 | X=0090.100-0492.540 | Y=0338.010-0351.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Gia Tự
P=3393 | X=0090.100-0516.780 | Y=0352.010-0365.970 | (song hành) đoạn từ Ngã ba Núi Le đến Giáp ranh xã Xuân Hòa có hiện
P=3393 | X=0090.100-0322.170 | Y=0366.010-0379.970 | trạng là đường nhựa, bê tông xi măng:
P=3393 | X=0090.100-0470.380 | Y=0380.010-0393.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3393 | X=0090.100-0394.720 | Y=0394.010-0407.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3393 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 880
P=3393 | X=0090.100-0113.000 | Y=0422.010-0435.970 | 620
P=3393 | X=0090.100-0113.000 | Y=0436.010-0449.970 | 530
P=3393 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 705
P=3393 | X=0090.100-0520.100 | Y=0478.010-0491.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3393 | X=0090.100-0512.050 | Y=0492.010-0505.970 | Ngô Gia Tự (song hành) đoạn từ Ngã ba Núi Le đến Giáp ranh xã Xuân
P=3393 | X=0090.100-0397.090 | Y=0506.010-0519.970 | Hòa có hiện trạng là đường nhựa, bê tông xi măng:
P=3393 | X=0090.100-0394.720 | Y=0520.010-0533.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3393 | X=0090.100-0470.380 | Y=0534.010-0547.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3393 | X=0090.100-0124.430 | Y=0548.010-0561.970 | 1.600
P=3393 | X=0090.100-0124.430 | Y=0562.010-0575.970 | 1.100
P=3393 | X=0090.100-0113.000 | Y=0576.010-0589.970 | 960
P=3393 | X=0090.100-0113.000 | Y=0604.010-0617.970 | 706
P=3393 | X=0090.100-0520.100 | Y=0618.010-0631.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3393 | X=0090.100-0512.050 | Y=0632.010-0645.970 | Ngô Gia Tự (song hành) đoạn từ Ngã ba Núi Le đến Giáp ranh xã Xuân
P=3393 | X=0090.100-0397.090 | Y=0646.010-0659.970 | Hòa có hiện trạng là đường nhựa, bê tông xi măng:
P=3393 | X=0090.100-0394.720 | Y=0660.010-0673.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3393 | X=0090.100-0509.060 | Y=0674.010-0687.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3393 | X=0090.100-0138.530 | Y=0688.010-0701.970 | ≤600m.
P=3393 | X=0090.100-0394.720 | Y=0702.010-0715.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3394 | X=0090.100-0113.000 | Y=0072.010-0085.970 | 990
P=3394 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 690
P=3394 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 590
P=3394 | X=0090.100-0113.000 | Y=0128.010-0141.970 | 707
P=3394 | X=0090.100-0520.100 | Y=0142.010-0155.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3394 | X=0090.100-0512.050 | Y=0156.010-0169.970 | Ngô Gia Tự (song hành) đoạn từ Ngã ba Núi Le đến Giáp ranh xã Xuân
P=3394 | X=0090.100-0397.090 | Y=0170.010-0183.970 | Hòa có hiện trạng là đường nhựa, bê tông xi măng:
P=3394 | X=0090.100-0470.380 | Y=0184.010-0197.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3394 | X=0090.100-0394.720 | Y=0198.010-0211.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3394 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 790
P=3394 | X=0090.100-0113.000 | Y=0226.010-0239.970 | 550
P=3394 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 470
P=3394 | X=0090.100-0113.000 | Y=0268.010-0281.970 | 708
P=3394 | X=0090.100-0200.150 | Y=0282.010-0295.970 | Đường Ngô Quyền
P=3394 | X=0090.100-0201.290 | Y=0296.010-0309.970 | Đường Lê Văn Vận
P=3394 | X=0090.100-0252.680 | Y=0310.010-0323.970 | Đường Hoàng Đình Thương
P=3394 | X=0090.100-0124.430 | Y=0324.010-0337.970 | 3.300
P=3394 | X=0090.100-0124.430 | Y=0338.010-0351.970 | 2.300
P=3394 | X=0090.100-0124.430 | Y=0352.010-0365.970 | 2.000
P=3394 | X=0090.100-0113.000 | Y=0380.010-0393.970 | 709
P=3394 | X=0090.100-0492.970 | Y=0394.010-0407.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3394 | X=0090.100-0491.280 | Y=0408.010-0421.970 | đoạn từ Đường Lê Văn Vận đến Đường Hoàng Đình Thương có hiện
P=3394 | X=0090.100-0322.170 | Y=0422.010-0435.970 | trạng là đường nhựa, bê tông xi măng:
P=3394 | X=0090.100-0394.720 | Y=0436.010-0449.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3394 | X=0090.100-0470.380 | Y=0450.010-0463.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3394 | X=0090.100-0124.430 | Y=0464.010-0477.970 | 1.800
P=3394 | X=0090.100-0124.430 | Y=0478.010-0491.970 | 1.300
P=3394 | X=0090.100-0124.430 | Y=0492.010-0505.970 | 1.100
P=3394 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 710
P=3394 | X=0090.100-0492.970 | Y=0534.010-0547.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3394 | X=0090.100-0491.280 | Y=0548.010-0561.970 | đoạn từ Đường Lê Văn Vận đến Đường Hoàng Đình Thương có hiện
P=3394 | X=0090.100-0322.170 | Y=0562.010-0575.970 | trạng là đường nhựa, bê tông xi măng:
P=3394 | X=0090.100-0394.720 | Y=0576.010-0589.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3394 | X=0090.100-0509.060 | Y=0590.010-0603.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3394 | X=0090.100-0138.530 | Y=0604.010-0617.970 | ≤600m.
P=3394 | X=0090.100-0394.720 | Y=0618.010-0631.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3394 | X=0090.100-0124.430 | Y=0632.010-0645.970 | 1.100
P=3394 | X=0090.100-0113.000 | Y=0646.010-0659.970 | 770
P=3394 | X=0090.100-0113.000 | Y=0660.010-0673.970 | 660
P=3394 | X=0090.100-0113.000 | Y=0688.010-0701.970 | 711
P=3394 | X=0090.100-0492.970 | Y=0702.010-0715.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3395 | X=0090.100-0491.280 | Y=0072.010-0085.970 | đoạn từ Đường Lê Văn Vận đến Đường Hoàng Đình Thương có hiện
P=3395 | X=0090.100-0322.170 | Y=0086.010-0099.970 | trạng là đường nhựa, bê tông xi măng:
P=3395 | X=0090.100-0470.380 | Y=0100.010-0113.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3395 | X=0090.100-0394.720 | Y=0114.010-0127.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3395 | X=0090.100-0113.000 | Y=0128.010-0141.970 | 880
P=3395 | X=0090.100-0113.000 | Y=0142.010-0155.970 | 620
P=3395 | X=0090.100-0113.000 | Y=0156.010-0169.970 | 530
P=3395 | X=0090.100-0113.000 | Y=0184.010-0197.970 | 712
P=3395 | X=0090.100-0520.100 | Y=0198.010-0211.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3395 | X=0090.100-0514.480 | Y=0212.010-0225.970 | Ngô Quyền đoạn từ Đường Lê Văn Vận đến Đường Hoàng Đình Thương
P=3395 | X=0090.100-0369.590 | Y=0226.010-0239.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=3395 | X=0090.100-0394.720 | Y=0240.010-0253.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3395 | X=0090.100-0470.380 | Y=0254.010-0267.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3395 | X=0090.100-0124.430 | Y=0268.010-0281.970 | 1.600
P=3395 | X=0090.100-0124.430 | Y=0282.010-0295.970 | 1.100
P=3395 | X=0090.100-0113.000 | Y=0296.010-0309.970 | 960
P=3395 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 713
P=3395 | X=0090.100-0520.100 | Y=0338.010-0351.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3395 | X=0090.100-0514.480 | Y=0352.010-0365.970 | Ngô Quyền đoạn từ Đường Lê Văn Vận đến Đường Hoàng Đình Thương
P=3395 | X=0090.100-0369.590 | Y=0366.010-0379.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=3395 | X=0090.100-0394.720 | Y=0380.010-0393.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3395 | X=0090.100-0509.060 | Y=0394.010-0407.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3395 | X=0090.100-0138.530 | Y=0408.010-0421.970 | ≤600m.
P=3395 | X=0090.100-0394.720 | Y=0422.010-0435.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3395 | X=0090.100-0113.000 | Y=0436.010-0449.970 | 990
P=3395 | X=0090.100-0113.000 | Y=0450.010-0463.970 | 690
P=3395 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 590
P=3395 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 714
P=3395 | X=0090.100-0520.100 | Y=0506.010-0519.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3395 | X=0090.100-0514.480 | Y=0520.010-0533.970 | Ngô Quyền đoạn từ Đường Lê Văn Vận đến Đường Hoàng Đình Thương
P=3395 | X=0090.100-0369.590 | Y=0534.010-0547.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=3395 | X=0090.100-0470.380 | Y=0548.010-0561.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3395 | X=0090.100-0394.720 | Y=0562.010-0575.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3395 | X=0090.100-0113.000 | Y=0576.010-0589.970 | 790
P=3395 | X=0090.100-0113.000 | Y=0590.010-0603.970 | 550
P=3395 | X=0090.100-0113.000 | Y=0604.010-0617.970 | 470
P=3395 | X=0090.100-0113.000 | Y=0632.010-0645.970 | 715
P=3395 | X=0090.100-0200.150 | Y=0646.010-0659.970 | Đường Ngô Quyền
P=3395 | X=0090.100-0252.680 | Y=0660.010-0673.970 | Đường Hoàng Đình Thương
P=3395 | X=0090.100-0245.330 | Y=0674.010-0687.970 | Giáp Xí nghiệp Phong Phú
P=3395 | X=0090.100-0124.430 | Y=0688.010-0701.970 | 3.500
P=3395 | X=0090.100-0124.430 | Y=0702.010-0715.970 | 2.500
P=3396 | X=0090.100-0124.430 | Y=0072.010-0085.970 | 2.100
P=3396 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 716
P=3396 | X=0090.100-0492.970 | Y=0114.010-0127.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3396 | X=0090.100-0505.620 | Y=0128.010-0141.970 | đoạn từ Đường Hoàng Đình Thương đến Giáp Xí nghiệp Phong Phú có
P=3396 | X=0090.100-0351.870 | Y=0142.010-0155.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3396 | X=0090.100-0394.720 | Y=0156.010-0169.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3396 | X=0090.100-0470.380 | Y=0170.010-0183.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3396 | X=0090.100-0124.430 | Y=0184.010-0197.970 | 1.800
P=3396 | X=0090.100-0124.430 | Y=0198.010-0211.970 | 1.300
P=3396 | X=0090.100-0124.430 | Y=0212.010-0225.970 | 1.100
P=3396 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 717
P=3396 | X=0090.100-0492.970 | Y=0254.010-0267.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3396 | X=0090.100-0505.620 | Y=0268.010-0281.970 | đoạn từ Đường Hoàng Đình Thương đến Giáp Xí nghiệp Phong Phú có
P=3396 | X=0090.100-0351.870 | Y=0282.010-0295.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3396 | X=0090.100-0394.720 | Y=0296.010-0309.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3396 | X=0090.100-0509.060 | Y=0310.010-0323.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3396 | X=0090.100-0138.530 | Y=0324.010-0337.970 | ≤600m.
P=3396 | X=0090.100-0394.720 | Y=0338.010-0351.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3396 | X=0090.100-0124.430 | Y=0352.010-0365.970 | 1.100
P=3396 | X=0090.100-0113.000 | Y=0366.010-0379.970 | 770
P=3396 | X=0090.100-0113.000 | Y=0380.010-0393.970 | 660
P=3396 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 718
P=3396 | X=0090.100-0492.970 | Y=0422.010-0435.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3396 | X=0090.100-0505.620 | Y=0436.010-0449.970 | đoạn từ Đường Hoàng Đình Thương đến Giáp Xí nghiệp Phong Phú có
P=3396 | X=0090.100-0351.870 | Y=0450.010-0463.970 | hiện trạng là đường nhựa, bê tông xi măng:
P=3396 | X=0090.100-0470.380 | Y=0464.010-0477.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3396 | X=0090.100-0394.720 | Y=0478.010-0491.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3396 | X=0090.100-0113.000 | Y=0492.010-0505.970 | 880
P=3396 | X=0090.100-0113.000 | Y=0506.010-0519.970 | 620
P=3396 | X=0090.100-0113.000 | Y=0520.010-0533.970 | 530
P=3396 | X=0090.100-0113.000 | Y=0548.010-0561.970 | 719
P=3396 | X=0090.100-0520.100 | Y=0562.010-0575.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3396 | X=0090.100-0491.110 | Y=0576.010-0589.970 | Ngô Quyền đoạn từ Đường Hoàng Đình Thương đến Giáp Xí nghiệp
P=3396 | X=0090.100-0437.000 | Y=0590.010-0603.970 | Phong Phú có hiện trạng là đường nhựa, bê tông xi măng:
P=3396 | X=0090.100-0394.720 | Y=0604.010-0617.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3396 | X=0090.100-0470.380 | Y=0618.010-0631.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3396 | X=0090.100-0124.430 | Y=0632.010-0645.970 | 1.600
P=3396 | X=0090.100-0124.430 | Y=0646.010-0659.970 | 1.100
P=3396 | X=0090.100-0113.000 | Y=0660.010-0673.970 | 960
P=3396 | X=0090.100-0113.000 | Y=0688.010-0701.970 | 720
P=3396 | X=0090.100-0520.100 | Y=0702.010-0715.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3397 | X=0090.100-0491.110 | Y=0072.010-0085.970 | Ngô Quyền đoạn từ Đường Hoàng Đình Thương đến Giáp Xí nghiệp
P=3397 | X=0090.100-0437.000 | Y=0086.010-0099.970 | Phong Phú có hiện trạng là đường nhựa, bê tông xi măng:
P=3397 | X=0090.100-0394.720 | Y=0100.010-0113.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3397 | X=0090.100-0509.060 | Y=0114.010-0127.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3397 | X=0090.100-0138.530 | Y=0128.010-0141.970 | ≤600m.
P=3397 | X=0090.100-0394.720 | Y=0142.010-0155.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3397 | X=0090.100-0113.000 | Y=0156.010-0169.970 | 990
P=3397 | X=0090.100-0113.000 | Y=0170.010-0183.970 | 690
P=3397 | X=0090.100-0113.000 | Y=0184.010-0197.970 | 590
P=3397 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 721
P=3397 | X=0090.100-0520.100 | Y=0226.010-0239.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3397 | X=0090.100-0491.110 | Y=0240.010-0253.970 | Ngô Quyền đoạn từ Đường Hoàng Đình Thương đến Giáp Xí nghiệp
P=3397 | X=0090.100-0437.000 | Y=0254.010-0267.970 | Phong Phú có hiện trạng là đường nhựa, bê tông xi măng:
P=3397 | X=0090.100-0470.380 | Y=0268.010-0281.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3397 | X=0090.100-0394.720 | Y=0282.010-0295.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3397 | X=0090.100-0113.000 | Y=0296.010-0309.970 | 790
P=3397 | X=0090.100-0113.000 | Y=0310.010-0323.970 | 550
P=3397 | X=0090.100-0113.000 | Y=0324.010-0337.970 | 470
P=3397 | X=0090.100-0113.000 | Y=0352.010-0365.970 | 722
P=3397 | X=0090.100-0200.150 | Y=0366.010-0379.970 | Đường Ngô Quyền
P=3397 | X=0090.100-0245.330 | Y=0380.010-0393.970 | Giáp Xí nghiệp Phong Phú
P=3397 | X=0090.100-0207.280 | Y=0394.010-0407.970 | Đường Hùng Vương
P=3397 | X=0090.100-0124.430 | Y=0408.010-0421.970 | 4.000
P=3397 | X=0090.100-0124.430 | Y=0422.010-0435.970 | 2.800
P=3397 | X=0090.100-0124.430 | Y=0436.010-0449.970 | 2.400
P=3397 | X=0090.100-0113.000 | Y=0464.010-0477.970 | 723
P=3397 | X=0090.100-0492.970 | Y=0478.010-0491.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3397 | X=0090.100-0489.920 | Y=0492.010-0505.970 | đoạn từ Giáp Xí nghiệp Phong Phú đến Đường Hùng Vương có hiện
P=3397 | X=0090.100-0322.170 | Y=0506.010-0519.970 | trạng là đường nhựa, bê tông xi măng:
P=3397 | X=0090.100-0394.720 | Y=0520.010-0533.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3397 | X=0090.100-0470.380 | Y=0534.010-0547.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3397 | X=0090.100-0124.430 | Y=0548.010-0561.970 | 1.800
P=3397 | X=0090.100-0124.430 | Y=0562.010-0575.970 | 1.300
P=3397 | X=0090.100-0124.430 | Y=0576.010-0589.970 | 1.100
P=3397 | X=0090.100-0113.000 | Y=0604.010-0617.970 | 724
P=3397 | X=0090.100-0492.970 | Y=0618.010-0631.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3397 | X=0090.100-0489.920 | Y=0632.010-0645.970 | đoạn từ Giáp Xí nghiệp Phong Phú đến Đường Hùng Vương có hiện
P=3397 | X=0090.100-0322.170 | Y=0646.010-0659.970 | trạng là đường nhựa, bê tông xi măng:
P=3397 | X=0090.100-0394.720 | Y=0660.010-0673.970 | - Có bề rộng ≥5m, cách đường giao thông >600m.
P=3397 | X=0090.100-0509.060 | Y=0674.010-0687.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông từ >400m đến
P=3397 | X=0090.100-0138.530 | Y=0688.010-0701.970 | ≤600m.
P=3397 | X=0090.100-0394.720 | Y=0702.010-0715.970 | - Có bề rộng <3m, cách đường giao thông ≤200m.
P=3398 | X=0090.100-0124.430 | Y=0072.010-0085.970 | 1.100
P=3398 | X=0090.100-0113.000 | Y=0086.010-0099.970 | 770
P=3398 | X=0090.100-0113.000 | Y=0100.010-0113.970 | 660
P=3398 | X=0090.100-0113.000 | Y=0128.010-0141.970 | 725
P=3398 | X=0090.100-0492.970 | Y=0142.010-0155.970 | Các tuyến đường giao thông đấu nối trực tiếp ra Đường Ngô Quyền
P=3398 | X=0090.100-0489.920 | Y=0156.010-0169.970 | đoạn từ Giáp Xí nghiệp Phong Phú đến Đường Hùng Vương có hiện
P=3398 | X=0090.100-0322.170 | Y=0170.010-0183.970 | trạng là đường nhựa, bê tông xi măng:
P=3398 | X=0090.100-0470.380 | Y=0184.010-0197.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông >600m.
P=3398 | X=0090.100-0394.720 | Y=0198.010-0211.970 | - Có bề rộng <3m, cách đường giao thông >200m.
P=3398 | X=0090.100-0113.000 | Y=0212.010-0225.970 | 880
P=3398 | X=0090.100-0113.000 | Y=0226.010-0239.970 | 620
P=3398 | X=0090.100-0113.000 | Y=0240.010-0253.970 | 530
P=3398 | X=0090.100-0113.000 | Y=0268.010-0281.970 | 726
P=3398 | X=0090.100-0520.100 | Y=0282.010-0295.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3398 | X=0090.100-0513.120 | Y=0296.010-0309.970 | Ngô Quyền đoạn từ Giáp Xí nghiệp Phong Phú đến Đường Hùng Vương
P=3398 | X=0090.100-0369.590 | Y=0310.010-0323.970 | có hiện trạng là đường nhựa, bê tông xi măng:
P=3398 | X=0090.100-0394.720 | Y=0324.010-0337.970 | - Có bề rộng ≥5m, cách đường giao thông ≤600m.
P=3398 | X=0090.100-0470.380 | Y=0338.010-0351.970 | - Có bề rộng từ ≥3m đến <5m, cách đường giao thông ≤400m.
P=3398 | X=0090.100-0124.430 | Y=0352.010-0365.970 | 1.600
P=3398 | X=0090.100-0124.430 | Y=0366.010-0379.970 | 1.100
P=3398 | X=0090.100-0113.000 | Y=0380.010-0393.970 | 960
P=3398 | X=0090.100-0113.000 | Y=0408.010-0421.970 | 727
P=3398 | X=0090.100-0520.100 | Y=0422.010-0435.970 | Các tuyến đường giao thông không đấu nối trực tiếp và thông ra Đường
P=3398 | X=0090.100-0513.120 | Y=0436.010-0449.970 | Ngô Quyền đoạn từ Giáp Xí nghiệp Phong Phú đến Đường Hùng Vương
P=3398 | X=0090.100-0369.590 | Y=0450.010-0463.970 | có hiện trạng là đường nhựa, bê tông xi măng:
