TABLE=095 | AREA=Xã Bình Tân | RECORDS=1820 | GROUPS=1792 | REVIEW=1648
ID=NQ28-095-S04-TT0007-01 | SEC=agricultural | TT=7 | REL=main | PRICES=420,336,269 | ROAD=Thành Thái Học Thành đất số 13 và tờ bản Ngã ba Thành Đường Nguyễn Tất khu phố Thành đất số 16 và bản đồ | START=- Đường Nguyễn Thành (từ ranh thửa khu 154, tờ bản đồ số đất thửa đất số 271, 16 đồ số 114) bản Nguyễn Tất - Đường bê tông (từ ranh thửa Giáp 57, tờ bản đồ số thửa đất số 29, tờ số 118) | END=- Đường bê tông phố (hết ranh thửa số 146, tờ bản đồ và thửa đất số 24, đồ số 118) ranh xã Bình Tân | FLAGS=
ID=NQ28-095-S04-TT0103-01 | SEC=agricultural | TT=103 | REL=main | PRICES=294,235,188 | ROAD=Đường Nguyễn Đường Thượng Hiền 104Đường Ngô Đức KếĐường 105Đường Phan Khôi Đường | START=3 tháng 2 Đường Đào Nguyên PhổHết 3 tháng 2 Hết | END=Trần Quốc Thảo tuyến tuyến | FLAGS=
ID=NQ28-095-S04-TT0107-01 | SEC=agricultural | TT=107 | REL=main | PRICES=294,235,188 | ROAD=Đường 106Đường Đinh Lễ Chánh Đường Đào Đường Nguyên Phố Đường Trần Quốc 10S Đường Thảo | START=Nguyễn Phan Đường 3 tháng 2 Hết 3 tháng 2 Hết | END=Lý Tự Trọng tuyến tuyến | FLAGS=
ID=NQ28-095-S04-TT0110-01 | SEC=agricultural | TT=110 | REL=main | PRICES=294,235,188 | ROAD=109Đường Nguyễn Thi Đường Đường Mai Xuân Đường Thưởng | START=Võ Trứ Hết 3 tháng 2 Hết | END=tuyến tuyến | FLAGS=
ID=NQ28-095-S04-TT0111-01 | SEC=agricultural | TT=111 | REL=main | PRICES=294,235,188 | ROAD=Đường Đinh Công Giáp đường Tráng Vương 112Đường Võ Trứ Đường | START=Hùng Hết 3 tháng 2 Hết | END=tuyến tuyến | FLAGS=
ID=NQ28-095-S04-TT0113-01 | SEC=agricultural | TT=113 | REL=main | PRICES=294,235,188 | ROAD=Đường Dương Đường Đình Nghệ | START=Ngã 3 tháng 2 Đình Cao | END=ba đường Dương Nghệ - Đường Văn | FLAGS=
ID=NQ28-095-S04-TT0114-01 | SEC=agricultural | TT=114 | REL=main | PRICES=20,294,235,188 | ROAD=Ngã tư Đình Nghệ Đường Dương Nguyễn Đình Nghệ thửa đất đất số tờ bản | START=đường Dương Ngã - Đường Dương Thị (từ ranh Đường số 82 và thửa (hết 101, cùng thuộc và đồ số 22) thuộc | END=ba đường đường Đình Nghệ - Trần Quốc Thảo ranh thửa đất số thửa đất số 50, cùng tờ bản đồ số 19) | FLAGS=
ID=NQ28-095-S04-TT0115-01 | SEC=agricultural | TT=115 | REL=main | PRICES=294,235,188 | ROAD=Ngã ba Quốc Đường Dương Dương Đình Nghệ ranh thửa bản đồ | START=đường Trần Thảo - Đường Đình Nghệ (từ Đường đất số 13, tờ số 19 và thửa đất | END=Hùng Vương | FLAGS=
ID=NQ28-095-S04-TT0116-01 | SEC=agricultural | TT=116 | REL=main | PRICES=294,235,188 | ROAD=số 62, Đường Hùng Đường Vương | START=tờ bản đồ số 2) Ngã 3 tháng 2 Vương | END=tư đường Hùng - Đường Đinh | FLAGS=
ID=NQ28-095-S04-TT0117-01 | SEC=agricultural | TT=117 | REL=main | PRICES=294,235,188 | ROAD=Đường Hùng Ngã tư Vương Vương | START=Ngã đường Hùng Vương - Đường Đinh Lễ Kiệt | END=tư đường Hùng - Đường Võ Văn | FLAGS=
ID=NQ28-095-S04-TT0118-01 | SEC=agricultural | TT=118 | REL=main | PRICES=224,179,143 | ROAD=Ngã tư Đường Hùng Vương Vương Kiệt | START=Giáp đường Hùng Phước - Đường Võ Văn thửa đất bản | END=ranh phường Long, (hết ranh đất số 12 và thửa số 17, cùng thuộc đồ số 81) | FLAGS=
ID=NQ28-095-S04-TT0119-01 | SEC=agricultural | TT=119 | REL=main | PRICES=294,235,188 | ROAD=Đường Châu Văn Đường Liêm 120Đường Hoàng Cầm Đường | START=Độc Lập Đường Độc Lập Đường | END=Phan Đình Giót Phan Đình Giót | FLAGS=
ID=NQ28-095-S04-TT0121-01 | SEC=agricultural | TT=121 | REL=main | PRICES=294,235,188 | ROAD=Ngã ba Đường Hồ Tùng Mậu - Mậu Thái Học | START=Ngã Mậu Khuyến đường Hồ Tùng đất Đường Nguyễn 13, ranh bản Long | END=ba đường Hồ Tùng - Đường Nguyễn (hết ranh thửa số 144, tờ bản đồ khu phố 3 và hết thửa đất số 116, đồ số 42, khu phố Phước) | FLAGS=
ID=NQ28-095-S04-TT0122-01 | SEC=agricultural | TT=122 | REL=main | PRICES=182,294,235,188 | ROAD=Từ thửa bản đồ Đường Hồ Tùng Long Mậu số 143, khu phố | START=đất số 122, tờ Hết số 42, khu phố và Phước và thửa đất thuộc tờ bản đồ số 13, (Khu 3 | END=ranh thửa đất số 182 thửa đất số 184, cũng tờ bản đồ số 13 phố 3) | FLAGS=
ID=NQ28-095-S04-TT0123-01 | SEC=agricultural | TT=123 | REL=main | PRICES=294,235,188 | ROAD=Từ thửa Đường Hồ Tùng thửa đất Mậu thuộc | START=đất số 192 và Hết số 193, cùng số tờ bản đồ số 13 | END=tuyến (đến thửa đất 55, tờ bản đồ số 16) | FLAGS=
ID=NQ28-095-S04-TT0124-01 | SEC=agricultural | TT=124 | REL=main | PRICES=13,294,235,188 | ROAD=Đường Ngô Thì Đường Nhậm | START=Hết Nguyễn Khuyến và thuộc | END=ranh thửa đất số 13 thửa đất số 36, cùng tờ bản đồ số 16 | FLAGS=
ID=NQ28-095-S04-TT0125-01 | SEC=agricultural | TT=125 | REL=main | PRICES=294,235,188 | ROAD=Từ ranh Đường Ngô Thì và thửa Nhậm thuộc | START=Hết thửa đất số 354 số đất số 35, cùng 179, tờ bản đồ số 16 đồ | END=tuyến (hết thửa đất 178 và thửa đất số cùng thuộc tờ bản số 16) | FLAGS=
ID=NQ28-095-S04-TT0127-01 | SEC=agricultural | TT=127 | REL=main | PRICES=294,235,188 | ROAD=126Đường Vũ Như Tô Toàn Đường Lê Thị Toàn Riêng | START=tuyến tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0128-01 | SEC=agricultural | TT=128 | REL=main | PRICES=294,235,188 | ROAD=Đường Nguyễn Huy Đường Lượng | START=Bùi Văn Dù Đường | END=Độc Lập | FLAGS=
ID=NQ28-095-S04-TT0129-01 | SEC=agricultural | TT=129 | REL=main | PRICES=294,235,188 | ROAD=Đường nhựa 1 Đường (chưa có tên) Khai | START=Nguyễn Thị Minh Đường | END=Độc Lập | FLAGS=
ID=NQ28-095-S04-TT0130-01 | SEC=agricultural | TT=130 | REL=main | PRICES=294,235,188 | ROAD=Đường nhựa 2 Đường (chưa có tên) | START=Vũ Như Tô Đường | END=Lê Thị Riêng | FLAGS=
ID=NQ28-095-S04-TT0131-01 | SEC=agricultural | TT=131 | REL=main | PRICES=294,235,188 | ROAD=Đường nhựa 3 Đường (chưa có tên) | START=Đất Lê Văn Sỹ phường (mới) | END=trụ sở Công an Phước Bình | FLAGS=
ID=NQ28-095-S04-TT0132-01 | SEC=agricultural | TT=132 | REL=main | PRICES=294,235,188 | ROAD=Đường nhựa 4 Đường (chưa có ten) | START=Trần Xuân Soạn Đường | END=Bom Bo | FLAGS=
ID=NQ28-095-S04-TT0133-01 | SEC=agricultural | TT=133 | REL=main | PRICES=294,235,188 | ROAD=Đường nhựa 5 (chưa có tên) (2 Đường tuyến) | START=Đường Tô Hiệu Trinh | END=Nguyễn Duy | FLAGS=
ID=NQ28-095-S04-TT0134-01 | SEC=agricultural | TT=134 | REL=main | PRICES=294,235,188 | ROAD=Đường Nguyễn Đường Thông | START=Đường Đặng Trần Côn Thành Ngã | END=Nguyễn Tất tư đường Phạm | FLAGS=
ID=NQ28-095-S04-TT0135-01 | SEC=agricultural | TT=135 | REL=main | PRICES=39,294,235,188 | ROAD=Ngã ba Đường Phạm Ngũ Ngũ Lão Lão Nguyễn | START=Ngũ đường Phạm tông - đường số Thái Học và đồ | END=Lão - đường bê (hết ranh thửa đất 47, tờ bản đồ số 39 thửa đất số 63, tờ bản số 40) | FLAGS=
ID=NQ28-095-S04-TT0136-01 | SEC=agricultural | TT=136 | REL=main | PRICES=294,235,188 | ROAD=Ngã tư Ngũ Lão tông (Bên ranh thửa Đường Phạm Ngũ bản đồ Lão 31, tờ Bên trái đất số 39) | START=đường Phạm - đường bê Ngã phải tuyến: từ Ngũ đất số 12, tờ Khu 40 và thửa đất số đất bản đồ số 39 và số tuyến từ: thửa bản 66, tờ bản đồ số | END=tư đường Phạm Lão - Đường Liên vực 1 (hết ranh thửa số 188 và thửa đất 139, cùng thuộc tờ đồ số 09) | FLAGS=
ID=NQ28-095-S04-TT0137-01 | SEC=agricultural | TT=137 | REL=main | PRICES=294,235,188 | ROAD=Ngã tư Ngũ Lão Đường Phạm Ngũ Khu vực Lão đất số 141, cùng | START=đường Phạm - Đường Liên Hết 1 (Từ ranh thửa thửa 86 và thửa đất số số thuộc tờ bản đồ | END=tuyến (đến hết ranh đất số 4 và thửa 5, cùng thuộc tờ bản số thửa đất số 08) | FLAGS=
ID=NQ28-095-S04-TT0138-01 | SEC=agricultural | TT=138 | REL=main | PRICES=231,185,148 | ROAD=đồ số Các tuyến đường Toàn nội ô Khu phố 5 | START=thửa đất số 09) tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0139-01 | SEC=agricultural | TT=139 | REL=main | PRICES=420,336,269 | ROAD=Giáp đường Đường Thống Nhất Thành (Đường ĐT 759) thửa đất đồ số | START=Nguyễn Tất (vòng xoay) (từ Ngã số 20, tờ bản Quảng 141) | END=tư đường Thích Đức | FLAGS=
ID=NQ28-095-S04-TT0140-01 | SEC=agricultural | TT=140 | REL=main | PRICES=420,336,269 | ROAD=Đường Thống Nhất Ngã tư (Đường ĐT 759) Quảng 141Đường Thống Nhất Hết ranh (Đường ĐT 759) học cơ | START=Hết học đường Thích (thửa Đức đất bản trường trung Hết sở Phước Bình Sơn | END=ranh trường trung cơ sở Phước Bình đất số 83 và thửa số 36, cùng thuộc đồ số 120) ranh xưởng điều Tùng (thửa đất số | FLAGS=
ID=NQ28-095-S04-TT0142-01 | SEC=agricultural | TT=142 | REL=main | PRICES=121,420,336,269 | ROAD=(hết thửa hết thửa bản đồ Hết ranh Sơn Tùng Đường Thống Nhất số 181 (Đường ĐT 759) số 278 bản đồ | START=đất số 83 và 181 đất số 36, tờ cùng số 120) 120) xưởng điều Đường (hết thửa đất số và hết thửa đất và cùng thuộc tờ bản số 120) | END=và thửa đất số 278, thuộc tờ bản đồ Âu Cơ (thửa đất 97, tờ bản đồ số 121 thửa đất số 375, tờ đồ số 120) | FLAGS=
ID=NQ28-095-S04-TT0143-01 | SEC=agricultural | TT=143 | REL=main | PRICES=420,336,269 | ROAD=Đường Đường Thống Nhất đất số (Đường ĐT 759) 121 và 375, tờ | START=Âu Cơ (hết thửa Đường 97, tờ bản đồ số (thửa hết thửa đất số đất bản đồ số 120) bản | END=Phan Thế Hiển đất số 34 và thửa số 73, cùng thuộc đồ số 127) | FLAGS=
ID=NQ28-095-S04-TT0144-01 | SEC=agricultural | TT=144 | REL=main | PRICES=420,336,269 | ROAD=Đường Đường Thống Nhất (hết thửa (Đường ĐT 759) hết thửa thuộc | START=Phan Thế Hiển đất số 34 và Giáp đất số 73, cùng Phước tờ bản đồ số 127) | END=ranh phường Long (cũ) | FLAGS=
ID=NQ28-095-S04-TT0145-01 | SEC=agricultural | TT=145 | REL=main | PRICES=294,235,188 | ROAD=Đường Xóm Chùa Toàn (Thích Quảng Đức) | START=tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0146-01 | SEC=agricultural | TT=146 | REL=main | PRICES=294,235,188 | ROAD=Đường Nội bộ khu văn hóa - TDTT Toàn Phước Bình (cũ) | START=tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0147-01 | SEC=agricultural | TT=147 | REL=main | PRICES=294,235,188 | ROAD=Đường Lê Trọng Ngã ba Tấn, phường Lập Phước Bình) | START=Ngã giáp đường Độc Mạnh 22, | END=ba nhà ông Nguyễn Hiền (thửa đất số tờ bản đồ số 116) | FLAGS=
ID=NQ28-095-S04-TT0148-01 | SEC=agricultural | TT=148 | REL=main | PRICES=294,235,188 | ROAD=Đường Lê Trọng Tấn, phường Đoạn Phước Bình) | START=còn lại | END= | FLAGS=
ID=NQ28-095-S04-TT0149-01 | SEC=agricultural | TT=149 | REL=main | PRICES=294,235,188 | ROAD=Đường Hoàng Văn Thụ (Đường Suối Giáp đường Tân) | START=Ngã Văn Thống Nhất 289 cùng 119) | END=ba nhà ông Trần Hưng (thửa đất số và thửa đất số 314, thuộc tờ bản đồ | FLAGS=
ID=NQ28-095-S04-TT0150-01 | SEC=agricultural | TT=150 | REL=main | PRICES=294,235,188 | ROAD=Ngã ba Đường Hoàng Văn Văn Hưng Thụ (Đường Suối số 289 Tân) số 314, bản đồ | START=nhà ông Trần Ngã (hết thửa đất Văn và hết thửa đất 418, cùng thuộc tờ thửa số 119) số | END=ba nhà ông Cao Thục (thửa đất số tờ bản đồ số 119 đất số 7, tờ bản đồ 124) | FLAGS=
ID=NQ28-095-S04-TT0151-01 | SEC=agricultural | TT=151 | REL=main | PRICES=294,235,188 | ROAD=Ngã ba Đường Hoàng Văn Văn Thục Thụ (Đường Suối số 418, Tân) và hết bản đồ | START=nhà ông Cao (hết thửa đất Ngã tờ bản đồ số 119 Bình thửa đất số 7, tờ số số 124) | END=ba đường về xã Tân (hết thửa đất 97, tờ bản đồ số 125) | FLAGS=
ID=NQ28-095-S04-TT0152-01 | SEC=agricultural | TT=152 | REL=main | PRICES=241,294,235,188 | ROAD=Đường Phan Thế Giáp đường Hiển 153Đường Phan Thế Giáp đường Hiển + 350m | START=Giáp + Thống Nhất và thuộc Thống Nhất Hết (hết thửa đất số số | END=đường Thống Nhất 350m (thửa đất số 241 thửa đất 30 199, cùng tờ bản đồ số 127) tuyến (giáp thửa đất 33, tờ bản đồ số 130) | FLAGS=
ID=NQ28-095-S04-TT0154-01 | SEC=agricultural | TT=154 | REL=main | PRICES=93,294,235,188 | ROAD=241 và 199, cùng đồ số Đường Lam Sơn (Đường vào núi Bà Giáp đường Rá) | START=hết thửa đất số thuộc tờ bản 127) Giáp + Thống Nhất và thuộc | END=đường Thống Nhất 350m (thửa đất số 93 thửa đất số 119, cùng tờ bản đồ số 127) | FLAGS=
ID=NQ28-095-S04-TT0155-01 | SEC=agricultural | TT=155 | REL=main | PRICES=294,235,188 | ROAD=Giáp đường Đường Lam Sơn +350m (Đường vào núi Bà 93 và Rá) 119, cùng đồ số 156Đường Thành Thái Giáp đường | START=Thống Nhất (hết thửa đất số Giáp hết thửa đất số Phước thuộc tờ bản 127) Giáp + Thống Nhất và thuộc | END=ranh phường Long (cũ) đường Thống Nhất 400m (thửa đất số 321 thửa đất số 346, cùng tờ bản đồ số 121) | FLAGS=
ID=NQ28-095-S04-TT0159-01 | SEC=agricultural | TT=159 | REL=main | PRICES=224,179,143 | ROAD=Giáp đường +400m 157Đường Thành Thái và thửa thuộc 158Đường Âu Cơ Toàn Đường Tôn Đức Giáp ranh Thắng Phước | START=Thống Nhất Hết (thửa đất số 321 12 đất số 346, cùng cùng tờ bản đồ số 121) tuyến phường Ngã Long Đạt Hết | END=tuyến (thửa đất số và thửa đất số 7, thuộc tờ số 121) tư đường Phan Văn ranh Quy hoạch | FLAGS=
ID=NQ28-095-S04-TT0160-01 | SEC=agricultural | TT=160 | REL=main | PRICES=224,179,143 | ROAD=Đường Tôn Đức Ngã tư Thắng Đạt | START=Trung đường Phan Văn thao (thửa đất tờ | END=tâm Văn hóa - Thể của xã Long Giang đất số 177 va thửa số 190, cùng thuộc bản đồ số 70) | FLAGS=
ID=NQ28-095-S04-TT0161-01 | SEC=agricultural | TT=161 | REL=main | PRICES=224,179,143 | ROAD=Hết ranh Trung Thể thao Đường Tôn Đức Giang Thắng 177 và 190, cùng đồ số Giáp ranh 162Đường Nguyễn Trãi Phước | START=Quy hoạch tâm Văn hóa - của xã Long (hết thửa đất số Giáp hết thửa đất số thuộc tờ bản 70) phường Đường Long (cũ) 50 | END=đường Lý Tự Trọng Hùng Vương + mét | FLAGS=
ID=NQ28-095-S04-TT0166-01 | SEC=agricultural | TT=166 | REL=main | PRICES=224,179,143 | ROAD=Giáp ranh 163Đường Hà Huy Tập Phước 164Đường Bùi Viện Đường 165Đường Đào Duy TừĐường Đường Phan Đình Đường Phùng | START=phường Đường Long (cũ) Hà Huy Tập Đường Võ Văn Kiệt Hết Nguyễn Trãi Đường | END=Hùng Vương Tôn Thất Đạm tuyến Tôn Thất Đạm | FLAGS=
ID=NQ28-095-S04-TT0167-01 | SEC=agricultural | TT=167 | REL=main | PRICES=224,179,143 | ROAD=Đường Lý Đạo Đường Thành 168Đường Võ Duy Đường | START=Tôn Thất Đạm Đường Tôn Thất Đạm Đường | END=QHLKV4 Tăng Bạt Hổ | FLAGS=
ID=NQ28-095-S04-TT0169-01 | SEC=agricultural | TT=169 | REL=main | PRICES=224,179,143 | ROAD=Dương Đường Phan Văn Đường Đạt | START=Tôn Thất Đạm Đường | END=Tăng Bạt Hổ | FLAGS=
ID=NQ28-095-S04-TT0170-01 | SEC=agricultural | TT=170 | REL=main | PRICES=224,179,143 | ROAD=Đường Trần Khánh Đường Dư | START=Tôn Đức Thắng Hết | END=tuyến | FLAGS=
ID=NQ28-095-S04-TT0171-01 | SEC=agricultural | TT=171 | REL=main | PRICES=224,179,143 | ROAD=Đường Tôn Thất Đường Đạm | START=QHLKV4 Đường | END=Trần Khánh Dư | FLAGS=
ID=NQ28-095-S04-TT0172-01 | SEC=agricultural | TT=172 | REL=main | PRICES=224,179,143 | ROAD=Đường Huyền Trân Đường Công Chúa | START=Tôn Đức Thắng Hết | END=tuyến | FLAGS=
ID=NQ28-095-S04-TT0173-01 | SEC=agricultural | TT=173 | REL=main | PRICES=224,179,143 | ROAD=Đường Tăng Bạt Đường Hổ | START=QHLKV4 Đường | END=Tôn Đức Thắng | FLAGS=
ID=NQ28-095-S04-TT0175-01 | SEC=agricultural | TT=175 | REL=main | PRICES=224,179,143 | ROAD=174Đường Lê Chân Đường Đường Chu Mạnh Đường Trinh | START=Bùi Đắc Tuyên Hết Đào Duy Từ Hết | END=tuyến tuyến | FLAGS=
ID=NQ28-095-S04-TT0176-01 | SEC=agricultural | TT=176 | REL=main | PRICES=224,179,143 | ROAD=Đường Hồ Biểu Đường Chánh | START=Đào Duy Từ Hết | END=tuyến | FLAGS=
ID=NQ28-095-S04-TT0177-01 | SEC=agricultural | TT=177 | REL=main | PRICES=224,179,143 | ROAD=Đường Tống Duy Đường Tân | START=QHLKV4 Hết | END=tuyến | FLAGS=
ID=NQ28-095-S04-TT0178-01 | SEC=agricultural | TT=178 | REL=main | PRICES=224,179,143 | ROAD=Đường Bùi Đắc Đường Tuyên | START=Nguyễn Trãi Hết | END=tuyến | FLAGS=
ID=NQ28-095-S04-TT0179-01 | SEC=agricultural | TT=179 | REL=main | PRICES=224,179,143 | ROAD=Đường Lương Đường Ngọc Quyến Đường thuộc Dự | START=Tôn Đức Thắng Hết | END=tuyến | FLAGS=
ID=NQ28-095-S04-TT0180-01 | SEC=agricultural | TT=180 | REL=main | PRICES=224,179,143 | ROAD=án: Xây dựng láng nhựa đường từ ĐT 741 đến đường Toàn vùng quanh núi Bà Rá, thị xã Phước Long (cũ) | START=tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0181-01 | SEC=agricultural | TT=181 | REL=main | PRICES=224,179,143 | ROAD=Đường thuộc dự án Xây dựng đường từ ĐT 759 đi qua khu Toàn di tích lịch sử Cây Khế Bà Định và nhà tù Bà Rá | START=tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0741-01 | SEC=agricultural | TT=741 | REL=main | PRICES= | ROAD=Đường thuộc dự án Xây dựng, láng nhựa đường từ ĐT (gần Công ty | START= | END= | FLAGS=PRICE_MISSING,AGRICULTURAL_PRICE_COLUMN_MISSING
ID=NQ28-095-S04-TT0182-01 | SEC=agricultural | TT=182 | REL=main | PRICES=224,179,143 | ROAD=cao su Phước Toàn Long, huyện Phú Riềng) đến đường ĐT 759 (khu vực Long Điền, Long Phước) 183Đường thuộc dự án Toàn Xây dựng đường từ | START=tuyến tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0184-01 | SEC=agricultural | TT=184 | REL=main | PRICES=196,157,125 | ROAD=đường ĐT 759 phường Phước Bình đến đường Bàu Nghé xã Phước Tín (cũ) (song song đường ĐT 759) Các tuyến đường nhựa, đường bê Tông có chiều Toàn ngang rộng từ 3,5m trở lên | START=tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0185-01 | SEC=agricultural | TT=185 | REL=main | PRICES=196,157,125 | ROAD=Các tuyến đường nhựa, đường bê tông có chiều Toàn ngang rộng dưới 3,5m | START=tuyến | END= | FLAGS=
ID=NQ28-095-S04-TT0186-01 | SEC=agricultural | TT=186 | REL=main | PRICES=196,157,125 | ROAD=Các tuyến đường Toàn còn lại 64. Phường Phước Long | START=tuyến Đoạn đường | END=Giá đất | FLAGS=
ID=NQ28-095-S04-TT0001-01 | SEC=agricultural | TT=1 | REL=main | PRICES=336,269 | ROAD=Tên đường giao TT thông Đường Đinh Tiên Giáp đường Hoàng | START=Giáp 6/1 Văn | END=trồng cây lâu năm đường Lê 420 Duyệt | FLAGS=
